PUBLICATION_DATE,UID,SITE_ID,DATE_COL,PSTL_CODE,VISIT_NO,YEAR,STUDY,INDEX_HEC,INDEX_LE,INDEX_SMR,INDEX_NIAG,NCCA_REG,SAMPLE_TYPE,STATION_DEPTH,MEAN_SECCHI_DEPTH,REP,CLEAR_TO_BOTTOM,DISAPPEARS,REAPPEARS,SECCHI_TIME,NARS_FLAG,NCCA_COMMENT,SECCHI_COMMENT
1/6/2022,184613,LHLEC-108,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.6,,1,,4.6,4.6,,,,From Molly Wick: estimated
1/6/2022,184614,LHLEC-110,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.7,4.046,0,Y,,,9:04,,,
1/6/2022,184614,LHLEC-110,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.7,,1,,5.7,5.7,,,,"6M PAY OUT, SEE SEDIMENT PLUME; From Molly Wick:estimated"
1/6/2022,184615,LHLEC-112,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,1.7,4.864,0,Y,,,13:31,,,
1/6/2022,184615,LHLEC-112,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,1.7,,1,,1.7,1.7,,,,From Molly Wick: estimated
1/6/2022,184620,NCCA15-07,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,1.1,0.967,0,N,,,11:44,,,
1/6/2022,184620,NCCA15-07,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,1.1,,1,,0.9,0.8,,,,
1/6/2022,184620,NCCA15-07,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,1.1,,2,,1,0.9,,,,
1/6/2022,184620,NCCA15-07,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,1.1,,3,,1,0.9,,,,
1/6/2022,184624,LHLEC-104,23-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,3.5,1.367,0,N,,,9:40,,,
1/6/2022,184624,LHLEC-104,23-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,3.5,,1,,1.4,1.1,,,,
1/6/2022,184624,LHLEC-104,23-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,3.5,,2,,1.4,1.1,,,,
1/6/2022,184624,LHLEC-104,23-Sep-15,ON,2,2015,Lake_St_Clair_Corridor,N,,,,Great Lakes,SECC,3.5,,3,,1.3,1.1,,,,
1/6/2022,184626,LHLEC-109,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.2,1.433,0,N,,,10:44,,,
1/6/2022,184626,LHLEC-109,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.2,,1,,1.4,1.2,,,,
1/6/2022,184626,LHLEC-109,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.2,,2,,1.5,1.3,,,,
1/6/2022,184626,LHLEC-109,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.2,,3,,1.4,1.3,,,,
1/6/2022,184627,LHLEC-116,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.3,4,0,N,,,8:47,,,
1/6/2022,184627,LHLEC-116,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.3,,1,,3.9,3.6,,,,
1/6/2022,184627,LHLEC-116,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.3,,2,,4,3.6,,,,
1/6/2022,184627,LHLEC-116,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.3,,3,,4.1,3.7,,,,
1/6/2022,184628,LHLEC-120,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.6,2.933,0,N,,,13:38,,,
1/6/2022,184628,LHLEC-120,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.6,,1,,3,2.6,,,,
1/6/2022,184628,LHLEC-120,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.6,,2,,2.9,2.5,,,,
1/6/2022,184628,LHLEC-120,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.6,,3,,2.9,2.6,,,,
1/6/2022,184630,LHLEC-113,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.7,6.155,0,Y,,,11:35,,,
1/6/2022,184630,LHLEC-113,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.7,,1,,6.7,6.7,,,,From Molly Wick: estimated
1/6/2022,184631,LHLEC-117,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.5,4.895,0,Y,,,10:37,,,
1/6/2022,184631,LHLEC-117,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.5,,1,,6.5,6.5,,,,From Molly Wick: estimated
1/6/2022,184632,LHLEC-118,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.7,4.333,0,N,,,13:12,,,
1/6/2022,184632,LHLEC-118,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.7,,1,,4.5,3.6,,,,
1/6/2022,184632,LHLEC-118,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.7,,2,,4.3,3.6,,,,
1/6/2022,184632,LHLEC-118,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,6.7,,3,,4.2,3.4,,,,
1/6/2022,184633,LHLEC-121,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.2,2.167,0,N,,,8:59,,,
1/6/2022,184633,LHLEC-121,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.2,,1,,2.1,2,,,,
1/6/2022,184633,LHLEC-121,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.2,,2,,2.2,2.1,,,,
1/6/2022,184633,LHLEC-121,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,5.2,,3,,2.2,2.1,,,,
1/6/2022,184634,LHLEC-124,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.6,4.267,0,N,,,10:58,,,
1/6/2022,184634,LHLEC-124,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.6,,1,,4.1,4,,,,
1/6/2022,184634,LHLEC-124,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.6,,2,,4.4,4.2,,,,
1/6/2022,184634,LHLEC-124,24-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,4.6,,3,,4.3,4,,,,
1/6/2022,184636,NCCA15-06,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,3.2,1.467,0,N,,,12:27,,,
1/6/2022,184636,NCCA15-06,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,3.2,,1,,1.4,1.2,,,,
1/6/2022,184636,NCCA15-06,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,3.2,,2,,1.5,1.3,,,,
1/6/2022,184636,NCCA15-06,23-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,,,,,Great Lakes,SECC,3.2,,3,,1.5,1.2,,,,
1/6/2022,185256,LHLEC-049,26-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,8.1,4.133,0,N,,,9:59,,,
1/6/2022,185256,LHLEC-049,26-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,8.1,,1,,3.9,3.6,,,,DONE WHILE DRIFTING
1/6/2022,185256,LHLEC-049,26-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,8.1,,2,,4,4,,,,
1/6/2022,185256,LHLEC-049,26-Sep-15,ON,1,2015,Lake_St_Clair_Corridor,Y,,,,Great Lakes,SECC,8.1,,3,,4.5,4.4,,,,
1/6/2022,211801,STMR-086,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.2,2.2,0,N,,,11:17,,,
1/6/2022,211801,STMR-086,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.2,,1,,2.2,1.8,,,,METERS
1/6/2022,211801,STMR-086,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.2,,2,,2.2,1.9,,,,
1/6/2022,211801,STMR-086,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.2,,3,,2.2,1.9,,,,
1/6/2022,211803,STMR-054,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,,,0,Y,,,11:57,,,
1/6/2022,211804,STMR-090,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.8,3.733,0,N,,,10:22,,,
1/6/2022,211804,STMR-090,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.8,,1,,3.7,3.5,,,,
1/6/2022,211804,STMR-090,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.8,,2,,3.8,3.4,,,,
1/6/2022,211804,STMR-090,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,6.8,,3,,3.7,3.5,,,,
1/6/2022,211811,STMR-071,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.7,2.6,0,N,,,14:59,,,
1/6/2022,211811,STMR-071,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.7,,1,,2.6,2.3,,,,
1/6/2022,211811,STMR-071,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.7,,2,,2.6,2.3,,,,
1/6/2022,211811,STMR-071,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.7,,3,,2.6,2.4,,,,
1/6/2022,211812,STMR-091,16-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.8,,0,Y,,,13:30,,,
1/6/2022,211812,STMR-091,16-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.8,,1,,2.8,2.8,,,,
1/6/2022,211813,STMR-058,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.9,2,0,N,,,11:47,,,
1/6/2022,211813,STMR-058,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.9,,1,,1.9,1.8,,,,
1/6/2022,211813,STMR-058,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.9,,2,,2,1.8,,,,
1/6/2022,211813,STMR-058,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,4.9,,3,,2.1,1.9,,,,
1/6/2022,211820,STMR-070,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1,,0,Y,,,14:29,,,
1/6/2022,211820,STMR-070,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1,,1,,1,1,,,,
1/6/2022,211822,STMR-055,16-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.5,4.907,0,Y,,,14:40,,,
1/6/2022,211822,STMR-055,16-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.5,,1,,3.5,3.5,,,,From Molly Wick: estimated
1/6/2022,211823,STMR-082,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2,,0,Y,,,13:21,,,
1/6/2022,211823,STMR-082,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2,,1,,2.1,2.1,,,,
1/6/2022,211880,STMR-060,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,1.933,0,N,,,11:04,,,
1/6/2022,211880,STMR-060,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,,1,,1.8,1.6,,,,
1/6/2022,211880,STMR-060,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,,2,,2,1.7,,,,
1/6/2022,211880,STMR-060,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,,3,,2,1.6,,,,
1/6/2022,211881,STMR-064,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5,1.933,0,N,,,11:28,,,
1/6/2022,211881,STMR-064,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5,,1,,1.9,1.7,,,,
1/6/2022,211881,STMR-064,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5,,2,,1.9,1.6,,,,
1/6/2022,211881,STMR-064,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5,,3,,2,1.8,,,,
1/6/2022,211882,STMR-074,17-Aug-16,MN,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,1.25,0,Y,,,14:01,,,
1/6/2022,211882,STMR-074,17-Aug-16,MN,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,,1,,1.3,1.3,,,,From Molly Wick: estimated
1/6/2022,211883,STMR-080,14-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,7.1,2.033,0,N,,,10:07,,,
1/6/2022,211883,STMR-080,14-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,7.1,,1,,2,1.8,,,,
1/6/2022,211883,STMR-080,14-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,7.1,,2,,2,1.6,,,,
1/6/2022,211883,STMR-080,14-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,7.1,,3,,2.1,1.7,,,,
1/6/2022,211884,STMR-085,17-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.6,1.733,0,N,,,13:14,,,
1/6/2022,211884,STMR-085,17-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.6,,1,,1.8,1.4,,,,
1/6/2022,211884,STMR-085,17-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.6,,2,,1.7,1.5,,,,
1/6/2022,211884,STMR-085,17-Aug-16,ON,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.6,,3,,1.7,1.5,,,,
1/6/2022,211885,STMR-087,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8.2,4.4,0,N,,,8:17,,,
1/6/2022,211885,STMR-087,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8.2,,1,,4.4,4.4,,,,METERS
1/6/2022,211885,STMR-087,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8.2,,2,,4.3,4.5,,,,
1/6/2022,211885,STMR-087,13-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8.2,,3,,4.5,4.5,,,,
1/6/2022,212080,STMR-077,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,1.567,0,N,,,4:35,,,
1/6/2022,212080,STMR-077,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,,1,,1.6,1.4,,,,SUNNY & HIGH CLOUDS
1/6/2022,212080,STMR-077,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,,2,,1.5,1.5,,,,
1/6/2022,212080,STMR-077,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,,3,,1.6,1.5,,,,
1/6/2022,212081,STMR-089,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.5,2,0,N,,,16:27,,,
1/6/2022,212081,STMR-089,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.5,,1,,2,1.8,,,,
1/6/2022,212081,STMR-089,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.5,,2,,2,1.7,,,,
1/6/2022,212081,STMR-089,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.5,,3,,2,1.8,,,,
1/6/2022,212082,STMR-081,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.8,1.567,0,N,,,10:55,,,
1/6/2022,212082,STMR-081,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.8,,1,,1.7,1.4,,,,ALMOST ON BOTTOM
1/6/2022,212082,STMR-081,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.8,,2,,1.5,1.5,,,,
1/6/2022,212082,STMR-081,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.8,,3,,1.5,1.5,,,,
1/6/2022,212083,STMR-061,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2,1.5,0,N,,,15:23,,,
1/6/2022,212083,STMR-061,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2,,1,,1.5,1.3,,,,
1/6/2022,212083,STMR-061,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2,,2,,1.5,1.2,,,,
1/6/2022,212083,STMR-061,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2,,3,,1.5,1.3,,,,
1/6/2022,212086,STMR-093,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.3,1.3,0,N,,,11:22,,,
1/6/2022,212086,STMR-093,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.3,,1,,1.3,1.1,,,,
1/6/2022,212086,STMR-093,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.3,,2,,1.3,1.1,,,,
1/6/2022,212086,STMR-093,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.3,,3,,1.3,1.2,,,,
1/6/2022,212087,STMR-073,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.7,1.367,0,N,,,3:20,,,
1/6/2022,212087,STMR-073,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.7,,1,,1.3,1.3,,,,SUNNY
1/6/2022,212087,STMR-073,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.7,,2,,1.4,1.3,,,,
1/6/2022,212087,STMR-073,18-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.7,,3,,1.4,1.3,,,,
1/6/2022,212090,STMR-052,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,9,1.633,0,N,,,10:58,,,
1/6/2022,212090,STMR-052,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,9,,1,,1.6,1.2,,,,
1/6/2022,212090,STMR-052,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,9,,2,,1.6,1.1,,,,
1/6/2022,212090,STMR-052,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,9,,3,,1.7,1.4,,,,
1/6/2022,212091,STMR-056,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,1,0,N,,,14:29,,,
1/6/2022,212091,STMR-056,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,,1,,1,0.8,,,,
1/6/2022,212091,STMR-056,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,,2,,1,0.9,,,,
1/6/2022,212091,STMR-056,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,11,,3,,1,0.9,,,,
1/6/2022,212092,STMR-057,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,12.1,0.8,0,N,,,10:15,,,
1/6/2022,212092,STMR-057,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,12.1,,1,,0.8,0.7,,,,SUNNY & CALM
1/6/2022,212092,STMR-057,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,12.1,,2,,0.8,0.8,,,,
1/6/2022,212092,STMR-057,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,12.1,,3,,0.8,0.8,,,,
1/6/2022,212093,STMR-063,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,25,1.633,0,N,,,11:48,,,
1/6/2022,212093,STMR-063,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,25,,1,,1.5,1.2,,,,
1/6/2022,212093,STMR-063,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,25,,2,,1.7,1.4,,,,
1/6/2022,212093,STMR-063,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,25,,3,,1.7,1.4,,,,
1/6/2022,212094,STMR-065,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.5,1,0,N,,,11:20,,,
1/6/2022,212094,STMR-065,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.5,,1,,1,0.9,,,,
1/6/2022,212094,STMR-065,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.5,,2,,1,0.9,,,,
1/6/2022,212094,STMR-065,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.5,,3,,1,1,,,,
1/6/2022,212095,STMR-067,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.5,1.067,0,N,,,15:35,,,
1/6/2022,212095,STMR-067,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.5,,1,,1,0.9,,,,
1/6/2022,212095,STMR-067,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.5,,2,,1.1,1,,,,
1/6/2022,212095,STMR-067,22-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.5,,3,,1.1,0.9,,,,
1/6/2022,212110,STMR-078,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.1,,0,Y,,,10:10,,,
1/6/2022,212110,STMR-078,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,1.1,,1,,1.1,1.1,,,,
1/6/2022,212112,STMR-083,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8,2.8,0,N,,,9:24,,,
1/6/2022,212112,STMR-083,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8,,1,,2.8,2.6,,,,
1/6/2022,212112,STMR-083,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8,,2,,2.7,2.5,,,,
1/6/2022,212112,STMR-083,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,8,,3,,2.9,2.7,,,,
1/6/2022,212114,STMR-062,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.3,3.202,0,Y,,,9:05,,,
1/6/2022,212114,STMR-062,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,2.3,,1,,2.3,2.3,,,,From Molly Wick: estimated
1/6/2022,212120,STMR-053,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.4,2.133,0,N,,,13:09,,,
1/6/2022,212120,STMR-053,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.4,,1,,2.1,1.9,,,,
1/6/2022,212120,STMR-053,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.4,,2,,2.2,1.9,,,,
1/6/2022,212120,STMR-053,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,3.4,,3,,2.1,1.9,,,,
1/6/2022,212121,STMR-066,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10,2.267,0,N,,,14:28,,,
1/6/2022,212121,STMR-066,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10,,1,,2.3,2.2,,,,METERS
1/6/2022,212121,STMR-066,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10,,2,,2.2,1.9,,,,
1/6/2022,212121,STMR-066,19-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10,,3,,2.3,2,,,,
1/6/2022,212122,STMR-095,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.7,3.9,0,N,,,9:57,,,
1/6/2022,212122,STMR-095,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.7,,1,,3.9,3.4,,,,
1/6/2022,212122,STMR-095,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.7,,2,,3.9,3.7,,,,
1/6/2022,212122,STMR-095,14-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,10.7,,3,,3.9,3.7,,,,
1/6/2022,212123,STMR-076,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,28.9,1.967,0,N,,,12:10,,,
1/6/2022,212123,STMR-076,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,28.9,,1,,2,2,,,,HAZE SKY
1/6/2022,212123,STMR-076,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,28.9,,2,,1.9,1.8,,,,
1/6/2022,212123,STMR-076,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,28.9,,3,,2,1.9,,,,
1/6/2022,212124,STMR-079,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,1.9,0,N,,,13:50,,,
1/6/2022,212124,STMR-079,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,,1,,1.9,1.9,,,,CLOUDING UP
1/6/2022,212124,STMR-079,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,,2,,1.9,1.8,,,,
1/6/2022,212124,STMR-079,20-Aug-16,MI,1,2016,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,,3,,1.9,1.8,,,,
